0 2 1 1 382 351 4 8 1 0 31 5088
0 2 1 1 350 319 4 8 2 32 63 5088
0 2 1 1 318 287 4 9 3 0 31 5089
0 2 1 1 286 255 4 9 4 32 63 5089
0 2 1 1 254 223 4 10 5 0 31 5090
0 2 1 1 222 191 4 10 6 32 63 5090
0 2 1 1 190 159 4 11 7 0 31 5091
0 2 1 1 158 127 4 11 8 32 63 5091
0 2 1 1 126 95 4 12 9 0 31 5092
0 2 1 1 94 63 4 12 10 32 63 5092
0 2 1 1 62 31 4 13 11 0 31 5093
0 2 1 1 30 0 4 13 12 32 63 5093
0 2 1 3 446 415 4 14 0 0 31 5094
0 2 1 3 414 383 4 14 1 32 63 5094
0 2 1 3 382 351 4 15 2 0 31 5095
0 2 1 3 350 319 4 15 3 32 63 5095
0 2 1 3 318 287 4 16 4 0 31 5096
0 2 1 3 286 255 4 16 5 32 63 5096
0 2 1 3 254 223 4 17 6 0 31 5097
0 2 1 3 222 191 4 17 7 32 63 5097
0 2 1 3 190 159 4 18 8 0 31 5098
0 2 1 3 158 127 4 18 9 32 63 5098
0 2 1 3 126 95 4 19 10 0 31 5099
0 2 1 3 94 63 4 19 11 32 63 5099
0 2 1 3 62 31 4 20 12 0 31 5100
0 2 1 3 30 0 4 20 13 32 63 5100
0 2 1 2 435 404 5 1 0 0 31 5101
0 2 1 2 403 372 5 1 1 32 63 5101
0 2 1 2 371 340 5 2 2 0 31 5102
0 2 1 2 339 308 5 2 3 32 63 5102
0 2 1 2 307 276 5 3 4 0 31 5103
0 2 1 2 275 244 5 3 5 32 63 5103
0 2 1 2 243 212 5 4 6 0 31 5104
0 2 1 2 211 180 5 4 7 32 63 5104
0 2 1 2 179 148 5 5 8 0 31 5105
0 2 1 2 147 116 5 5 9 32 63 5105
0 2 1 2 115 84 5 6 10 0 31 5106
0 2 1 2 83 52 5 6 11 32 63 5106
0 2 1 4 445 414 5 7 0 32 63 5107
0 2 1 2 51 20 5 7 12 0 31 5107
0 2 1 4 413 382 5 8 1 0 31 5108
0 2 1 4 381 350 5 8 2 32 63 5108
0 2 1 4 349 318 5 9 3 0 31 5109
0 2 1 4 317 286 5 9 4 32 63 5109
0 2 1 4 285 254 5 10 5 0 31 5110
0 2 1 4 253 222 5 10 6 32 63 5110
0 2 1 4 221 190 5 11 7 0 31 5111
0 2 1 4 189 158 5 11 8 32 63 5111
0 2 1 4 157 126 5 12 9 0 31 5112
0 2 1 4 125 94 5 12 10 32 63 5112
0 2 1 4 93 62 5 13 11 0 31 5113
0 2 1 4 61 30 5 13 12 32 63 5113
0 2 1 5 467 436 5 14 0 0 31 5114
0 2 1 5 435 404 5 14 1 32 63 5114
0 2 1 5 403 372 5 15 2 0 31 5115
0 2 1 5 371 340 5 15 3 32 63 5115
0 2 1 5 339 308 5 16 4 0 31 5116
0 2 1 5 307 276 5 16 5 32 63 5116
0 2 1 5 275 244 5 17 6 0 31 5117
0 2 1 5 243 212 5 17 7 32 63 5117
0 2 1 5 211 180 5 18 8 0 31 5118
0 2 1 5 179 148 5 18 9 32 63 5118
0 2 1 5 147 116 5 19 10 0 31 5119
0 2 1 5 115 84 5 19 11 32 63 5119
0 2 1 5 83 52 5 20 12 0 31 5120
0 2 1 5 51 20 5 20 13 32 63 5120
0 1 0 0 32 63 10 1 1 32 63 5201
0 1 0 0 0 31 10 1 0 0 31 5201
0 1 0 0 96 127 10 2 3 32 63 5202
0 1 0 0 64 95 10 2 2 0 31 5202
0 1 0 0 160 191 10 3 5 32 63 5203
0 1 0 0 128 159 10 3 4 0 31 5203
0 1 0 0 224 255 10 4 7 32 63 5204
0 1 0 0 192 223 10 4 6 0 31 5204
0 1 0 0 288 319 10 5 9 32 63 5205
0 1 0 0 256 287 10 5 8 0 31 5205
0 1 0 0 352 383 10 6 11 32 63 5206
0 1 0 0 320 351 10 6 10 0 31 5206
0 1 0 1 0 31 10 7 0 32 63 5207
0 1 0 0 384 414 10 7 12 0 31 5207
0 1 0 1 64 95 10 8 2 32 63 5208
0 1 0 1 32 63 10 8 1 0 31 5208
0 1 0 1 128 159 10 9 4 32 63 5209
0 1 0 1 96 127 10 9 3 0 31 5209
0 1 0 1 192 223 10 10 6 32 63 5210
0 1 0 1 160 191 10 10 5 0 31 5210
0 1 0 1 256 287 10 11 8 32 63 5211
0 1 0 1 224 255 10 11 7 0 31 5211
0 1 0 1 320 351 10 12 10 32 63 5212
0 1 0 1 288 319 10 12 9 0 31 5212
0 1 0 1 384 415 10 13 12 32 63 5213
0 1 0 1 352 383 10 13 11 0 31 5213
0 1 0 3 32 63 10 14 1 32 63 5214
0 1 0 3 0 31 10 14 0 0 31 5214
0 1 0 3 96 127 10 15 3 32 63 5215
0 1 0 3 64 95 10 15 2 0 31 5215
0 1 0 3 160 191 10 16 5 32 63 5216
0 1 0 3 128 159 10 16 4 0 31 5216
0 1 0 3 224 255 10 17 7 32 63 5217
0 1 0 3 192 223 10 17 6 0 31 5217
0 1 0 3 288 319 10 18 9 32 63 5218
0 1 0 3 256 287 10 18 8 0 31 5218
0 1 0 3 352 383 10 19 11 32 63 5219
0 1 0 3 320 351 10 19 10 0 31 5219
0 1 0 3 416 446 10 20 13 32 63 5220
0 1 0 3 384 415 10 20 12 0 31 5220
0 1 0 2 32 63 11 1 1 32 63 5221
0 1 0 2 0 31 11 1 0 0 31 5221
0 1 0 2 96 127 11 2 3 32 63 5222
0 1 0 2 64 95 11 2 2 0 31 5222
0 1 0 2 160 191 11 3 5 32 63 5223
0 1 0 2 128 159 11 3 4 0 31 5223
0 1 0 2 224 255 11 4 7 32 63 5224
0 1 0 2 192 223 11 4 6 0 31 5224
0 1 0 2 288 319 11 5 9 32 63 5225
0 1 0 2 256 287 11 5 8 0 31 5225
0 1 0 2 352 383 11 6 11 32 63 5226
0 1 0 2 320 351 11 6 10 0 31 5226
0 1 0 4 0 31 11 7 0 32 63 5227
0 1 0 2 384 415 11 7 12 0 31 5227
0 1 0 4 64 95 11 8 2 32 63 5228
0 1 0 4 32 63 11 8 1 0 31 5228
0 1 0 4 128 159 11 9 4 32 63 5229
0 1 0 4 96 127 11 9 3 0 31 5229
0 1 0 4 192 223 11 10 6 32 63 5230
0 1 0 4 160 191 11 10 5 0 31 5230
0 1 0 4 256 287 11 11 8 32 63 5231
0 1 0 4 224 255 11 11 7 0 31 5231
0 1 0 4 320 351 11 12 10 32 63 5232
0 1 0 4 288 319 11 12 9 0 31 5232
0 1 0 4 384 415 11 13 12 32 63 5233
0 1 0 4 352 383 11 13 11 0 31 5233
0 1 0 5 32 63 11 14 1 32 63 5234
0 1 0 5 0 31 11 14 0 0 31 5234
0 1 0 5 96 127 11 15 3 32 63 5235
0 1 0 5 64 95 11 15 2 0 31 5235
0 1 0 5 160 191 11 16 5 32 63 5236
0 1 0 5 128 159 11 16 4 0 31 5236
0 1 0 5 224 255 11 17 7 32 63 5237
0 1 0 5 192 223 11 17 6 0 31 5237
0 1 0 5 288 319 11 18 9 32 63 5238
0 1 0 5 256 287 11 18 8 0 31 5238
0 1 0 5 352 383 11 19 11 32 63 5239
0 1 0 5 320 351 11 19 10 0 31 5239
0 1 0 5 416 447 11 20 13 32 63 5240
0 1 0 5 384 415 11 20 12 0 31 5240
0 2 0 0 32 63 12 1 1 32 63 5241
0 2 0 0 0 31 12 1 0 0 31 5241
0 2 0 0 96 127 12 2 3 32 63 5242
0 2 0 0 64 95 12 2 2 0 31 5242
0 2 0 0 160 191 12 3 5 32 63 5243
0 2 0 0 128 159 12 3 4 0 31 5243
0 2 0 0 224 255 12 4 7 32 63 5244
0 2 0 0 192 223 12 4 6 0 31 5244
0 2 0 0 288 319 12 5 9 32 63 5245
0 2 0 0 256 287 12 5 8 0 31 5245
0 2 0 0 352 383 12 6 11 32 63 5246
0 2 0 0 320 351 12 6 10 0 31 5246
0 2 0 1 0 31 12 7 0 32 63 5247
0 2 0 0 384 414 12 7 12 0 31 5247
0 2 0 1 64 95 12 8 2 32 63 5248
0 2 0 1 32 63 12 8 1 0 31 5248
0 2 0 1 128 159 12 9 4 32 63 5249
0 2 0 1 96 127 12 9 3 0 31 5249
0 2 0 1 192 223 12 10 6 32 63 5250
0 2 0 1 160 191 12 10 5 0 31 5250
0 2 0 1 256 287 12 11 8 32 63 5251
0 2 0 1 224 255 12 11 7 0 31 5251
0 2 0 1 320 351 12 12 10 32 63 5252
0 2 0 1 288 319 12 12 9 0 31 5252
0 2 0 1 384 414 12 13 12 32 63 5253
0 2 0 1 352 383 12 13 11 0 31 5253
0 2 0 3 32 63 12 14 1 32 63 5254
0 2 0 3 0 31 12 14 0 0 31 5254
0 2 0 3 96 127 12 15 3 32 63 5255
0 2 0 3 64 95 12 15 2 0 31 5255
0 2 0 3 160 191 12 16 5 32 63 5256
0 2 0 3 128 159 12 16 4 0 31 5256
0 2 0 3 224 255 12 17 7 32 63 5257
0 2 0 3 192 223 12 17 6 0 31 5257
0 2 0 3 288 319 12 18 9 32 63 5258
0 2 0 3 256 287 12 18 8 0 31 5258
0 2 0 3 352 383 12 19 11 32 63 5259
0 2 0 3 320 351 12 19 10 0 31 5259
0 2 0 3 416 446 12 20 13 32 63 5260
0 2 0 3 384 415 12 20 12 0 31 5260
0 2 0 2 32 63 13 1 1 32 63 5261
0 2 0 2 0 31 13 1 0 0 31 5261
0 2 0 2 96 127 13 2 3 32 63 5262
0 2 0 2 64 95 13 2 2 0 31 5262
0 2 0 2 160 191 13 3 5 32 63 5263
0 2 0 2 128 159 13 3 4 0 31 5263
0 2 0 2 224 255 13 4 7 32 63 5264
0 2 0 2 192 223 13 4 6 0 31 5264
0 2 0 2 288 319 13 5 9 32 63 5265
0 2 0 2 256 287 13 5 8 0 31 5265
0 2 0 2 352 383 13 6 11 32 63 5266
0 2 0 2 320 351 13 6 10 0 31 5266
0 2 0 4 0 31 13 7 0 32 63 5267
0 2 0 2 384 415 13 7 12 0 31 5267
0 2 0 4 64 95 13 8 2 32 63 5268
0 2 0 4 32 63 13 8 1 0 31 5268
0 2 0 4 128 159 13 9 4 32 63 5269
0 2 0 4 96 127 13 9 3 0 31 5269
0 2 0 4 192 223 13 10 6 32 63 5270
0 2 0 4 160 191 13 10 5 0 31 5270
0 2 0 4 256 287 13 11 8 32 63 5271
0 2 0 4 224 255 13 11 7 0 31 5271
0 2 0 4 320 351 13 12 10 32 63 5272
0 2 0 4 288 319 13 12 9 0 31 5272
0 2 0 4 384 415 13 13 12 32 63 5273
0 2 0 4 352 383 13 13 11 0 31 5273
0 2 0 5 32 63 13 14 1 32 63 5274
0 2 0 5 0 31 13 14 0 0 31 5274
0 2 0 5 96 127 13 15 3 32 63 5275
0 2 0 5 64 95 13 15 2 0 31 5275
0 2 0 5 160 191 13 16 5 32 63 5276
0 2 0 5 128 159 13 16 4 0 31 5276
0 2 0 5 224 255 13 17 7 32 63 5277
0 2 0 5 192 223 13 17 6 0 31 5277
0 2 0 5 288 319 13 18 9 32 63 5278
0 2 0 5 256 287 13 18 8 0 31 5278
0 2 0 5 352 383 13 19 11 32 63 5279
0 2 0 5 320 351 13 19 10 0 31 5279
0 2 0 5 416 447 13 20 13 32 63 5280
0 2 0 5 384 415 13 20 12 0 31 5280
